Miniball.Clu0.Cry0.Seg0.X:	203.414
Miniball.Clu0.Cry0.Seg0.Y:	1.22174
Miniball.Clu0.Cry0.Seg0.Z:	223.807
Miniball.Clu0.Cry0.Seg0.Theta:	0.737711
Miniball.Clu0.Cry0.Seg0.Phi:	0.00600608
Miniball.Clu0.Cry0.Seg0.Ctr:	2
Miniball.Clu0.Cry0.Seg1.X:	178.761
Miniball.Clu0.Cry0.Seg1.Y:	29.0519
Miniball.Clu0.Cry0.Seg1.Z:	225.332
Miniball.Clu0.Cry0.Seg1.Theta:	0.677011
Miniball.Clu0.Cry0.Seg1.Phi:	0.16111
Miniball.Clu0.Cry0.Seg1.Ctr:	2
Miniball.Clu0.Cry0.Seg2.X:	169.73
Miniball.Clu0.Cry0.Seg2.Y:	15.6441
Miniball.Clu0.Cry0.Seg2.Z:	230.226
Miniball.Clu0.Cry0.Seg2.Theta:	0.637299
Miniball.Clu0.Cry0.Seg2.Phi:	0.0919108
Miniball.Clu0.Cry0.Seg2.Ctr:	1
Miniball.Clu0.Cry0.Seg3.X:	157.704
Miniball.Clu0.Cry0.Seg3.Y:	4.95575
Miniball.Clu0.Cry0.Seg3.Z:	223.294
Miniball.Clu0.Cry0.Seg3.Theta:	0.615149
Miniball.Clu0.Cry0.Seg3.Phi:	0.0314139
Miniball.Clu0.Cry0.Seg3.Ctr:	1
Miniball.Clu0.Cry0.Seg4.X:	166.053
Miniball.Clu0.Cry0.Seg4.Y:	-11.117
Miniball.Clu0.Cry0.Seg4.Z:	222.679
Miniball.Clu0.Cry0.Seg4.Theta:	0.641819
Miniball.Clu0.Cry0.Seg4.Phi:	-0.0668487
Miniball.Clu0.Cry0.Seg4.Ctr:	2
Miniball.Clu0.Cry1.Seg0.X:	120.978
Miniball.Clu0.Cry1.Seg0.Y:	52.5394
Miniball.Clu0.Cry1.Seg0.Z:	265.86
Miniball.Clu0.Cry1.Seg0.Theta:	0.460526
Miniball.Clu0.Cry1.Seg0.Phi:	0.409712
Miniball.Clu0.Cry1.Seg0.Ctr:	3
Miniball.Clu0.Cry1.Seg1.X:	97.5055
Miniball.Clu0.Cry1.Seg1.Y:	29.2455
Miniball.Clu0.Cry1.Seg1.Z:	259.392
Miniball.Clu0.Cry1.Seg1.Theta:	0.373976
Miniball.Clu0.Cry1.Seg1.Phi:	0.291398
Miniball.Clu0.Cry1.Seg1.Ctr:	2
Miniball.Clu0.Cry1.Seg2.X:	114.739
Miniball.Clu0.Cry1.Seg2.Y:	19.599
Miniball.Clu0.Cry1.Seg2.Z:	243.759
Miniball.Clu0.Cry1.Seg2.Theta:	0.445507
Miniball.Clu0.Cry1.Seg2.Phi:	0.169181
Miniball.Clu0.Cry1.Seg2.Ctr:	1
Miniball.Clu0.Cry1.Seg3.X:	135.39
Miniball.Clu0.Cry1.Seg3.Y:	11.6681
Miniball.Clu0.Cry1.Seg3.Z:	262.624
Miniball.Clu0.Cry1.Seg3.Theta:	0.4775
Miniball.Clu0.Cry1.Seg3.Phi:	0.0859691
Miniball.Clu0.Cry1.Seg3.Ctr:	3
Miniball.Clu0.Cry1.Seg4.X:	134.906
Miniball.Clu0.Cry1.Seg4.Y:	25.745
Miniball.Clu0.Cry1.Seg4.Z:	236.709
Miniball.Clu0.Cry1.Seg4.Theta:	0.525741
Miniball.Clu0.Cry1.Seg4.Phi:	0.188569
Miniball.Clu0.Cry1.Seg4.Ctr:	1
Miniball.Clu0.Cry1.Seg5.X:	135.927
Miniball.Clu0.Cry1.Seg5.Y:	52.609
Miniball.Clu0.Cry1.Seg5.Z:	254.146
Miniball.Clu0.Cry1.Seg5.Theta:	0.520705
Miniball.Clu0.Cry1.Seg5.Phi:	0.369284
Miniball.Clu0.Cry1.Seg5.Ctr:	2
Miniball.Clu0.Cry2.Seg0.X:	117.323
Miniball.Clu0.Cry2.Seg0.Y:	-55.7089
Miniball.Clu0.Cry2.Seg0.Z:	260.337
Miniball.Clu0.Cry2.Seg0.Theta:	0.462753
Miniball.Clu0.Cry2.Seg0.Phi:	-0.443314
Miniball.Clu0.Cry2.Seg0.Ctr:	3
Miniball.Clu0.Cry2.Seg1.X:	136.459
Miniball.Clu0.Cry2.Seg1.Y:	-55.4004
Miniball.Clu0.Cry2.Seg1.Z:	253.199
Miniball.Clu0.Cry2.Seg1.Theta:	0.526828
