Miniball.Clu0.Cry0.Seg0.X:	198.582
Miniball.Clu0.Cry0.Seg0.Y:	-0.576846
Miniball.Clu0.Cry0.Seg0.Z:	224.803
Miniball.Clu0.Cry0.Seg0.Theta:	0.723548
Miniball.Clu0.Cry0.Seg0.Phi:	-0.00290482
Miniball.Clu0.Cry0.Seg0.Ctr:	138
Miniball.Clu0.Cry0.Seg1.X:	187.892
Miniball.Clu0.Cry0.Seg1.Y:	18.2991
Miniball.Clu0.Cry0.Seg1.Z:	230.275
Miniball.Clu0.Cry0.Seg1.Theta:	0.686704
Miniball.Clu0.Cry0.Seg1.Phi:	0.097085
Miniball.Clu0.Cry0.Seg1.Ctr:	171
Miniball.Clu0.Cry0.Seg2.X:	171.673
Miniball.Clu0.Cry0.Seg2.Y:	17.6197
Miniball.Clu0.Cry0.Seg2.Z:	242.89
Miniball.Clu0.Cry0.Seg2.Theta:	0.617741
Miniball.Clu0.Cry0.Seg2.Phi:	0.102277
Miniball.Clu0.Cry0.Seg2.Ctr:	175
Miniball.Clu0.Cry0.Seg3.X:	161.103
Miniball.Clu0.Cry0.Seg3.Y:	0.906562
Miniball.Clu0.Cry0.Seg3.Z:	246.688
Miniball.Clu0.Cry0.Seg3.Theta:	0.578533
Miniball.Clu0.Cry0.Seg3.Phi:	0.00562715
Miniball.Clu0.Cry0.Seg3.Ctr:	188
Miniball.Clu0.Cry0.Seg4.X:	170.994
Miniball.Clu0.Cry0.Seg4.Y:	-18.3568
Miniball.Clu0.Cry0.Seg4.Z:	241.865
Miniball.Clu0.Cry0.Seg4.Theta:	0.618099
Miniball.Clu0.Cry0.Seg4.Phi:	-0.106944
Miniball.Clu0.Cry0.Seg4.Ctr:	177
Miniball.Clu0.Cry0.Seg5.X:	188.513
Miniball.Clu0.Cry0.Seg5.Y:	-17.4241
Miniball.Clu0.Cry0.Seg5.Z:	230.883
Miniball.Clu0.Cry0.Seg5.Theta:	0.686798
Miniball.Clu0.Cry0.Seg5.Phi:	-0.0921673
Miniball.Clu0.Cry0.Seg5.Ctr:	151
Miniball.Clu0.Cry1.Seg0.X:	120.755
Miniball.Clu0.Cry1.Seg0.Y:	51.3579
Miniball.Clu0.Cry1.Seg0.Z:	268.684
Miniball.Clu0.Cry1.Seg0.Theta:	0.454316
Miniball.Clu0.Cry1.Seg0.Phi:	0.402132
Miniball.Clu0.Cry1.Seg0.Ctr:	207
Miniball.Clu0.Cry1.Seg1.X:	111.396
Miniball.Clu0.Cry1.Seg1.Y:	33.3004
Miniball.Clu0.Cry1.Seg1.Z:	274.703
Miniball.Clu0.Cry1.Seg1.Theta:	0.400384
Miniball.Clu0.Cry1.Seg1.Phi:	0.290481
Miniball.Clu0.Cry1.Seg1.Ctr:	224
Miniball.Clu0.Cry1.Seg2.X:	122.326
Miniball.Clu0.Cry1.Seg2.Y:	14.0962
Miniball.Clu0.Cry1.Seg2.Z:	271.392
Miniball.Clu0.Cry1.Seg2.Theta:	0.425941
Miniball.Clu0.Cry1.Seg2.Phi:	0.114729
Miniball.Clu0.Cry1.Seg2.Ctr:	195
Miniball.Clu0.Cry1.Seg3.X:	140.709
Miniball.Clu0.Cry1.Seg3.Y:	13.8015
Miniball.Clu0.Cry1.Seg3.Z:	260.626
Miniball.Clu0.Cry1.Seg3.Theta:	0.497049
Miniball.Clu0.Cry1.Seg3.Phi:	0.097773
Miniball.Clu0.Cry1.Seg3.Ctr:	212
Miniball.Clu0.Cry1.Seg4.X:	149.546
Miniball.Clu0.Cry1.Seg4.Y:	33.0087
Miniball.Clu0.Cry1.Seg4.Z:	254.803
Miniball.Clu0.Cry1.Seg4.Theta:	0.541181
Miniball.Clu0.Cry1.Seg4.Phi:	0.217243
Miniball.Clu0.Cry1.Seg4.Ctr:	193
Miniball.Clu0.Cry1.Seg5.X:	139.104
Miniball.Clu0.Cry1.Seg5.Y:	51.6671
Miniball.Clu0.Cry1.Seg5.Z:	258.834
Miniball.Clu0.Cry1.Seg5.Theta:	0.520555
Miniball.Clu0.Cry1.Seg5.Phi:	0.355635
Miniball.Clu0.Cry1.Seg5.Ctr:	184
Miniball.Clu0.Cry2.Seg0.X:	119.36
Miniball.Clu0.Cry2.Seg0.Y:	-52.1743
Miniball.Clu0.Cry2.Seg0.Z:	267.01
Miniball.Clu0.Cry2.Seg0.Theta:	0.453894
Miniball.Clu0.Cry2.Seg0.Phi:	-0.412089
Miniball.Clu0.Cry2.Seg0.Ctr:	206
Miniball.Clu0.Cry2.Seg1.X:	138.176
Miniball.Clu0.Cry2.Seg1.Y:	-51.224
Miniball.Clu0.Cry2.Seg1.Z:	257.928
Miniball.Clu0.Cry2.Seg1.Theta:	0.519082
