Miniball.Clu1.Cry0.Seg3.Ctr:	110
Miniball.Clu1.Cry0.Seg4.X:	72.7106
Miniball.Clu1.Cry0.Seg4.Y:	154.333
Miniball.Clu1.Cry0.Seg4.Z:	238.686
Miniball.Clu1.Cry0.Seg4.Theta:	0.620562
Miniball.Clu1.Cry0.Seg4.Phi:	1.13051
Miniball.Clu1.Cry0.Seg4.Ctr:	80
Miniball.Clu1.Cry0.Seg5.X:	61.1568
Miniball.Clu1.Cry0.Seg5.Y:	172.399
Miniball.Clu1.Cry0.Seg5.Z:	231.194
Miniball.Clu1.Cry0.Seg5.Theta:	0.669363
Miniball.Clu1.Cry0.Seg5.Phi:	1.2299
Miniball.Clu1.Cry0.Seg5.Ctr:	83
Miniball.Clu1.Cry1.Seg0.X:	47.0993
Miniball.Clu1.Cry1.Seg0.Y:	80.7316
Miniball.Clu1.Cry1.Seg0.Z:	281.857
Miniball.Clu1.Cry1.Seg0.Theta:	0.320198
Miniball.Clu1.Cry1.Seg0.Phi:	1.04267
Miniball.Clu1.Cry1.Seg0.Ctr:	193
Miniball.Clu1.Cry1.Seg1.X:	68.2819
Miniball.Clu1.Cry1.Seg1.Y:	79.9878
Miniball.Clu1.Cry1.Seg1.Z:	278.228
Miniball.Clu1.Cry1.Seg1.Theta:	0.361393
Miniball.Clu1.Cry1.Seg1.Phi:	0.864185
Miniball.Clu1.Cry1.Seg1.Ctr:	176
Miniball.Clu1.Cry1.Seg2.X:	76.333
Miniball.Clu1.Cry1.Seg2.Y:	96.5972
Miniball.Clu1.Cry1.Seg2.Z:	266.825
Miniball.Clu1.Cry1.Seg2.Theta:	0.432305
Miniball.Clu1.Cry1.Seg2.Phi:	0.902048
Miniball.Clu1.Cry1.Seg2.Ctr:	143
Miniball.Clu1.Cry1.Seg3.X:	67.2729
Miniball.Clu1.Cry1.Seg3.Y:	115.802
Miniball.Clu1.Cry1.Seg3.Z:	265.604
Miniball.Clu1.Cry1.Seg3.Theta:	0.467023
Miniball.Clu1.Cry1.Seg3.Phi:	1.04452
Miniball.Clu1.Cry1.Seg3.Ctr:	136
Miniball.Clu1.Cry1.Seg4.X:	44.6227
Miniball.Clu1.Cry1.Seg4.Y:	114.655
Miniball.Clu1.Cry1.Seg4.Z:	269.07
Miniball.Clu1.Cry1.Seg4.Theta:	0.428868
Miniball.Clu1.Cry1.Seg4.Phi:	1.19964
Miniball.Clu1.Cry1.Seg4.Ctr:	136
Miniball.Clu1.Cry1.Seg5.X:	34.9609
Miniball.Clu1.Cry1.Seg5.Y:	97.8843
Miniball.Clu1.Cry1.Seg5.Z:	277.896
Miniball.Clu1.Cry1.Seg5.Theta:	0.357917
Miniball.Clu1.Cry1.Seg5.Phi:	1.22775
Miniball.Clu1.Cry1.Seg5.Ctr:	185
Miniball.Clu1.Cry2.Seg0.X:	128.534
Miniball.Clu1.Cry2.Seg0.Y:	120.704
Miniball.Clu1.Cry2.Seg0.Z:	237.335
Miniball.Clu1.Cry2.Seg0.Theta:	0.638966
Miniball.Clu1.Cry2.Seg0.Phi:	0.753993
Miniball.Clu1.Cry2.Seg0.Ctr:	82
Miniball.Clu1.Cry2.Seg1.X:	117.695
Miniball.Clu1.Cry2.Seg1.Y:	140.01
Miniball.Clu1.Cry2.Seg1.Z:	229.924
Miniball.Clu1.Cry2.Seg1.Theta:	0.671996
Miniball.Clu1.Cry2.Seg1.Phi:	0.871775
Miniball.Clu1.Cry2.Seg1.Ctr:	72
Miniball.Clu1.Cry2.Seg2.X:	98.4814
Miniball.Clu1.Cry2.Seg2.Y:	139.25
Miniball.Clu1.Cry2.Seg2.Z:	235.859
Miniball.Clu1.Cry2.Seg2.Theta:	0.626078
Miniball.Clu1.Cry2.Seg2.Phi:	0.955238
Miniball.Clu1.Cry2.Seg2.Ctr:	77
Miniball.Clu1.Cry2.Seg3.X:	87.8048
Miniball.Clu1.Cry2.Seg3.Y:	125.914
Miniball.Clu1.Cry2.Seg3.Z:	248.156
Miniball.Clu1.Cry2.Seg3.Theta:	0.553973
Miniball.Clu1.Cry2.Seg3.Phi:	0.961859
Miniball.Clu1.Cry2.Seg3.Ctr:	108
Miniball.Clu1.Cry2.Seg4.X:	98.5468
Miniball.Clu1.Cry2.Seg4.Y:	104.651
Miniball.Clu1.Cry2.Seg4.Z:	252.929
Miniball.Clu1.Cry2.Seg4.Theta:	0.516807
Miniball.Clu1.Cry2.Seg4.Phi:	0.815431
Miniball.Clu1.Cry2.Seg4.Ctr:	116
Miniball.Clu1.Cry2.Seg5.X:	120.357
Miniball.Clu1.Cry2.Seg5.Y:	104.865
Miniball.Clu1.Cry2.Seg5.Z:	247.849
Miniball.Clu1.Cry2.Seg5.Theta:	0.572196
Miniball.Clu1.Cry2.Seg5.Phi:	0.716719
Miniball.Clu1.Cry2.Seg5.Ctr:	141
Miniball.Clu2.Cry0.Seg0.X:	-103.064
Miniball.Clu2.Cry0.Seg0.Y:	77.6992
Miniball.Clu2.Cry0.Seg0.Z:	265.195
Miniball.Clu2.Cry0.Seg0.Theta:	0.452953
Miniball.Clu2.Cry0.Seg0.Phi:	2.4956
Miniball.Clu2.Cry0.Seg0.Ctr:	130
Miniball.Clu2.Cry0.Seg1.X:	-83.2392
Miniball.Clu2.Cry0.Seg1.Y:	78.7489
Miniball.Clu2.Cry0.Seg1.Z:	273.094
Miniball.Clu2.Cry0.Seg1.Theta:	0.397277
Miniball.Clu2.Cry0.Seg1.Phi:	2.38391
Miniball.Clu2.Cry0.Seg1.Ctr:	184
Miniball.Clu2.Cry0.Seg2.X:	-72.24
Miniball.Clu2.Cry0.Seg2.Y:	96.8398
Miniball.Clu2.Cry0.Seg2.Z:	269.864
Miniball.Clu2.Cry0.Seg2.Theta:	0.420934
Miniball.Clu2.Cry0.Seg2.Phi:	2.21172
Miniball.Clu2.Cry0.Seg2.Ctr:	150
Miniball.Clu2.Cry0.Seg3.X:	-81.6986
Miniball.Clu2.Cry0.Seg3.Y:	114.005
Miniball.Clu2.Cry0.Seg3.Z:	257.826
Miniball.Clu2.Cry0.Seg3.Theta:	0.498223
Miniball.Clu2.Cry0.Seg3.Phi:	2.19259
Miniball.Clu2.Cry0.Seg3.Ctr:	118
Miniball.Clu2.Cry0.Seg4.X:	-102.873
Miniball.Clu2.Cry0.Seg4.Y:	113.136
Miniball.Clu2.Cry0.Seg4.Z:	253.174
Miniball.Clu2.Cry0.Seg4.Theta:	0.543347
Miniball.Clu2.Cry0.Seg4.Phi:	2.30872
Miniball.Clu2.Cry0.Seg4.Ctr:	99
Miniball.Clu2.Cry0.Seg5.X:	-113.76
Miniball.Clu2.Cry0.Seg5.Y:	96.1729
Miniball.Clu2.Cry0.Seg5.Z:	258.955
Miniball.Clu2.Cry0.Seg5.Theta:	0.522025
Miniball.Clu2.Cry0.Seg5.Phi:	2.43977
Miniball.Clu2.Cry0.Seg5.Ctr:	122
Miniball.Clu2.Cry1.Seg0.X:	-14.1732
Miniball.Clu2.Cry1.Seg0.Y:	128.979
Miniball.Clu2.Cry1.Seg0.Z:	267.736
Miniball.Clu2.Cry1.Seg0.Theta:	0.451282
Miniball.Clu2.Cry1.Seg0.Phi:	1.68025
Miniball.Clu2.Cry1.Seg0.Ctr:	134
Miniball.Clu2.Cry1.Seg1.X:	-25.9711
Miniball.Clu2.Cry1.Seg1.Y:	145.544
Miniball.Clu2.Cry1.Seg1.Z:	258.067
Miniball.Clu2.Cry1.Seg1.Theta:	0.520243
Miniball.Clu2.Cry1.Seg1.Phi:	1.74738
Miniball.Clu2.Cry1.Seg1.Ctr:	114
Miniball.Clu2.Cry1.Seg2.X:	-45.7455
Miniball.Clu2.Cry1.Seg2.Y:	145.586
Miniball.Clu2.Cry1.Seg2.Z:	252.622
Miniball.Clu2.Cry1.Seg2.Theta:	0.543414
Miniball.Clu2.Cry1.Seg2.Phi:	1.87524
Miniball.Clu2.Cry1.Seg2.Ctr:	129
Miniball.Clu2.Cry1.Seg3.X:	-58.2367
Miniball.Clu2.Cry1.Seg3.Y:	125.829
Miniball.Clu2.Cry1.Seg3.Z:	257.058
Miniball.Clu2.Cry1.Seg3.Theta:	0.494655
Miniball.Clu2.Cry1.Seg3.Phi:	2.00426
Miniball.Clu2.Cry1.Seg3.Ctr:	131
Miniball.Clu2.Cry1.Seg4.X:	-47.8722
Miniball.Clu2.Cry1.Seg4.Y:	110.105
Miniball.Clu2.Cry1.Seg4.Z:	268.159
Miniball.Clu2.Cry1.Seg4.Theta:	0.420961
Miniball.Clu2.Cry1.Seg4.Phi:	1.98093
Miniball.Clu2.Cry1.Seg4.Ctr:	168
Miniball.Clu2.Cry1.Seg5.X:	-26.2773
Miniball.Clu2.Cry1.Seg5.Y:	110.508
Miniball.Clu2.Cry1.Seg5.Z:	272.661
Miniball.Clu2.Cry1.Seg5.Theta:	0.394731
Miniball.Clu2.Cry1.Seg5.Phi:	1.80425
Miniball.Clu2.Cry1.Seg5.Ctr:	182
Miniball.Clu2.Cry2.Seg0.X:	-99.1262
Miniball.Clu2.Cry2.Seg0.Y:	171.771
Miniball.Clu2.Cry2.Seg0.Z:	226.642
Miniball.Clu2.Cry2.Seg0.Theta:	0.718852
Miniball.Clu2.Cry2.Seg0.Phi:	2.0942
Miniball.Clu2.Cry2.Seg0.Ctr:	73
Miniball.Clu2.Cry2.Seg1.X:	-109.718
Miniball.Clu2.Cry2.Seg1.Y:	153.003
Miniball.Clu2.Cry2.Seg1.Z:	229.249
Miniball.Clu2.Cry2.Seg1.Theta:	0.687579
Miniball.Clu2.Cry2.Seg1.Phi:	2.19291
Miniball.Clu2.Cry2.Seg1.Ctr:	83
Miniball.Clu2.Cry2.Seg2.X:	-99.313
Miniball.Clu2.Cry2.Seg2.Y:	135.571
Miniball.Clu2.Cry2.Seg2.Z:	235.909
Miniball.Clu2.Cry2.Seg2.Theta:	0.618983
Miniball.Clu2.Cry2.Seg2.Phi:	2.20304
Miniball.Clu2.Cry2.Seg2.Ctr:	90
Miniball.Clu2.Cry2.Seg3.X:	-80.8546
Miniball.Clu2.Cry2.Seg3.Y:	140.232
Miniball.Clu2.Cry2.Seg3.Z:	248.965
Miniball.Clu2.Cry2.Seg3.Theta:	0.576503
Miniball.Clu2.Cry2.Seg3.Phi:	2.09381
Miniball.Clu2.Cry2.Seg3.Ctr:	98
Miniball.Clu2.Cry2.Seg4.X:	-67.5182
Miniball.Clu2.Cry2.Seg4.Y:	153.673
Miniball.Clu2.Cry2.Seg4.Z:	238.508
Miniball.Clu2.Cry2.Seg4.Theta:	0.613243
Miniball.Clu2.Cry2.Seg4.Phi:	1.98477
Miniball.Clu2.Cry2.Seg4.Ctr:	98
Miniball.Clu2.Cry2.Seg5.X:	-78.3009
Miniball.Clu2.Cry2.Seg5.Y:	169.789
Miniball.Clu2.Cry2.Seg5.Z:	226.778
Miniball.Clu2.Cry2.Seg5.Theta:	0.689491
Miniball.Clu2.Cry2.Seg5.Phi:	2.0029
Miniball.Clu2.Cry2.Seg5.Ctr:	65
Miniball.Clu3.Cry0.Seg0.X:	-93.8821
Miniball.Clu3.Cry0.Seg0.Y:	-0.784737
Miniball.Clu3.Cry0.Seg0.Z:	283.306
Miniball.Clu3.Cry0.Seg0.Theta:	0.320003
Miniball.Clu3.Cry0.Seg0.Phi:	-3.13323
Miniball.Clu3.Cry0.Seg0.Ctr:	205
Miniball.Clu3.Cry0.Seg1.X:	-104.621
Miniball.Clu3.Cry0.Seg1.Y:	18.0586
Miniball.Clu3.Cry0.Seg1.Z:	278.592
Miniball.Clu3.Cry0.Seg1.Theta:	0.364097
Miniball.Clu3.Cry0.Seg1.Phi:	2.97067
Miniball.Clu3.Cry0.Seg1.Ctr:	163
Miniball.Clu3.Cry0.Seg2.X:	-122.58
Miniball.Clu3.Cry0.Seg2.Y:	18.7451
Miniball.Clu3.Cry0.Seg2.Z:	268.381
Miniball.Clu3.Cry0.Seg2.Theta:	0.432827
Miniball.Clu3.Cry0.Seg2.Phi:	2.98985
Miniball.Clu3.Cry0.Seg2.Ctr:	126
Miniball.Clu3.Cry0.Seg3.X:	-131.679
Miniball.Clu3.Cry0.Seg3.Y:	0.0531316
Miniball.Clu3.Cry0.Seg3.Z:	262.047
Miniball.Clu3.Cry0.Seg3.Theta:	0.465647
Miniball.Clu3.Cry0.Seg3.Phi:	3.14119
Miniball.Clu3.Cry0.Seg3.Ctr:	114
Miniball.Clu3.Cry0.Seg4.X:	-121.051
Miniball.Clu3.Cry0.Seg4.Y:	-17.8399
Miniball.Clu3.Cry0.Seg4.Z:	263.956
Miniball.Clu3.Cry0.Seg4.Theta:	0.43407
Miniball.Clu3.Cry0.Seg4.Phi:	-2.99527
Miniball.Clu3.Cry0.Seg4.Ctr:	140
Miniball.Clu3.Cry0.Seg5.X:	-101.733
Miniball.Clu3.Cry0.Seg5.Y:	-19.6986
Miniball.Clu3.Cry0.Seg5.Z:	277.187
Miniball.Clu3.Cry0.Seg5.Theta:	0.357751
Miniball.Clu3.Cry0.Seg5.Phi:	-2.95033
Miniball.Clu3.Cry0.Seg5.Ctr:	183
Miniball.Clu3.Cry1.Seg0.X:	-172.318
Miniball.Clu3.Cry1.Seg0.Y:	52.0168
Miniball.Clu3.Cry1.Seg0.Z:	237.927
Miniball.Clu3.Cry1.Seg0.Theta:	0.647665
Miniball.Clu3.Cry1.Seg0.Phi:	2.84843
Miniball.Clu3.Cry1.Seg0.Ctr:	81
Miniball.Clu3.Cry1.Seg1.X:	-177.322
Miniball.Clu3.Cry1.Seg1.Y:	32.6123
Miniball.Clu3.Cry1.Seg1.Z:	227.946
Miniball.Clu3.Cry1.Seg1.Theta:	0.669203
Miniball.Clu3.Cry1.Seg1.Phi:	2.95971
Miniball.Clu3.Cry1.Seg1.Ctr:	80
Miniball.Clu3.Cry1.Seg2.X:	-169.022
Miniball.Clu3.Cry1.Seg2.Y:	15.1432
Miniball.Clu3.Cry1.Seg2.Z:	236.595
Miniball.Clu3.Cry1.Seg2.Theta:	0.622212
Miniball.Clu3.Cry1.Seg2.Phi:	3.05224
Miniball.Clu3.Cry1.Seg2.Ctr:	85
Miniball.Clu3.Cry1.Seg3.X:	-151.945
Miniball.Clu3.Cry1.Seg3.Y:	14.9427
Miniball.Clu3.Cry1.Seg3.Z:	247.053
Miniball.Clu3.Cry1.Seg3.Theta:	0.553547
Miniball.Clu3.Cry1.Seg3.Phi:	3.04357
Miniball.Clu3.Cry1.Seg3.Ctr:	96
Miniball.Clu3.Cry1.Seg4.X:	-141.339
Miniball.Clu3.Cry1.Seg4.Y:	32.2574
Miniball.Clu3.Cry1.Seg4.Z:	254.181
Miniball.Clu3.Cry1.Seg4.Theta:	0.518335
Miniball.Clu3.Cry1.Seg4.Phi:	2.91721
Miniball.Clu3.Cry1.Seg4.Ctr:	109
Miniball.Clu3.Cry1.Seg5.X:	-151.888
Miniball.Clu3.Cry1.Seg5.Y:	51.0787
Miniball.Clu3.Cry1.Seg5.Z:	248.435
Miniball.Clu3.Cry1.Seg5.Theta:	0.572869
Miniball.Clu3.Cry1.Seg5.Phi:	2.81718
Miniball.Clu3.Cry1.Seg5.Ctr:	119
Miniball.Clu3.Cry2.Seg0.X:	-171.122
Miniball.Clu3.Cry2.Seg0.Y:	-50.5386
Miniball.Clu3.Cry2.Seg0.Z:	236.351
Miniball.Clu3.Cry2.Seg0.Theta:	0.646649
Miniball.Clu3.Cry2.Seg0.Phi:	-2.85442
Miniball.Clu3.Cry2.Seg0.Ctr:	86
Miniball.Clu3.Cry2.Seg1.X:	-153.992
Miniball.Clu3.Cry2.Seg1.Y:	-51.5813
Miniball.Clu3.Cry2.Seg1.Z:	250.364
Miniball.Clu3.Cry2.Seg1.Theta:	0.575434
Miniball.Clu3.Cry2.Seg1.Phi:	-2.81838
Miniball.Clu3.Cry2.Seg1.Ctr:	126
Miniball.Clu3.Cry2.Seg2.X:	-143.762
Miniball.Clu3.Cry2.Seg2.Y:	-32.4653
Miniball.Clu3.Cry2.Seg2.Z:	254.98
Miniball.Clu3.Cry2.Seg2.Theta:	0.524097
Miniball.Clu3.Cry2.Seg2.Phi:	-2.91949
Miniball.Clu3.Cry2.Seg2.Ctr:	142
Miniball.Clu3.Cry2.Seg3.X:	-150.437
Miniball.Clu3.Cry2.Seg3.Y:	-13.9453
Miniball.Clu3.Cry2.Seg3.Z:	245.07
Miniball.Clu3.Cry2.Seg3.Theta:	0.552453
Miniball.Clu3.Cry2.Seg3.Phi:	-3.04916
Miniball.Clu3.Cry2.Seg3.Ctr:	107
Miniball.Clu3.Cry2.Seg4.X:	-172.674
Miniball.Clu3.Cry2.Seg4.Y:	-14.7044
Miniball.Clu3.Cry2.Seg4.Z:	238.409
Miniball.Clu3.Cry2.Seg4.Theta:	0.628553
Miniball.Clu3.Cry2.Seg4.Phi:	-3.05664
Miniball.Clu3.Cry2.Seg4.Ctr:	89
Miniball.Clu3.Cry2.Seg5.X:	-177.651
Miniball.Clu3.Cry2.Seg5.Y:	-31.4781
Miniball.Clu3.Cry2.Seg5.Z:	230.782
Miniball.Clu3.Cry2.Seg5.Theta:	0.663525
Miniball.Clu3.Cry2.Seg5.Phi:	-2.96622
Miniball.Clu3.Cry2.Seg5.Ctr:	82
Miniball.Clu4.Cry0.Seg0.X:	-104.624
Miniball.Clu4.Cry0.Seg0.Y:	-77.2928
Miniball.Clu4.Cry0.Seg0.Z:	267.637
Miniball.Clu4.Cry0.Seg0.Theta:	0.452406
Miniball.Clu4.Cry0.Seg0.Phi:	-2.50532
Miniball.Clu4.Cry0.Seg0.Ctr:	129
Miniball.Clu4.Cry0.Seg1.X:	-113.681
Miniball.Clu4.Cry0.Seg1.Y:	-93.8452
Miniball.Clu4.Cry0.Seg1.Z:	256.764
Miniball.Clu4.Cry0.Seg1.Theta:	0.521169
Miniball.Clu4.Cry0.Seg1.Phi:	-2.45149
Miniball.Clu4.Cry0.Seg1.Ctr:	100
Miniball.Clu4.Cry0.Seg2.X:	-102.356
Miniball.Clu4.Cry0.Seg2.Y:	-112.375
Miniball.Clu4.Cry0.Seg2.Z:	253.356
Miniball.Clu4.Cry0.Seg2.Theta:	0.54039
Miniball.Clu4.Cry0.Seg2.Phi:	-2.30957
Miniball.Clu4.Cry0.Seg2.Ctr:	94
Miniball.Clu4.Cry0.Seg3.X:	-82.2123
Miniball.Clu4.Cry0.Seg3.Y:	-114.209
Miniball.Clu4.Cry0.Seg3.Z:	258.881
Miniball.Clu4.Cry0.Seg3.Theta:	0.497898
Miniball.Clu4.Cry0.Seg3.Phi:	-2.19472
Miniball.Clu4.Cry0.Seg3.Ctr:	128
Miniball.Clu4.Cry0.Seg4.X:	-73.0596
Miniball.Clu4.Cry0.Seg4.Y:	-96.3593
Miniball.Clu4.Cry0.Seg4.Z:	271.339
Miniball.Clu4.Cry0.Seg4.Theta:	0.419238
Miniball.Clu4.Cry0.Seg4.Phi:	-2.21952
Miniball.Clu4.Cry0.Seg4.Ctr:	154
Miniball.Clu4.Cry0.Seg5.X:	-82.2492
Miniball.Clu4.Cry0.Seg5.Y:	-78.2441
Miniball.Clu4.Cry0.Seg5.Z:	273.349
Miniball.Clu4.Cry0.Seg5.Theta:	0.393625
Miniball.Clu4.Cry0.Seg5.Phi:	-2.38114
Miniball.Clu4.Cry0.Seg5.Ctr:	198
Miniball.Clu4.Cry1.Seg0.X:	-97.3144
Miniball.Clu4.Cry1.Seg0.Y:	-165.399
Miniball.Clu4.Cry1.Seg0.Z:	218.128
Miniball.Clu4.Cry1.Seg0.Theta:	0.721529
Miniball.Clu4.Cry1.Seg0.Phi:	-2.10261
Miniball.Clu4.Cry1.Seg0.Ctr:	86
Miniball.Clu4.Cry1.Seg1.X:	-77.4746
Miniball.Clu4.Cry1.Seg1.Y:	-169.566
Miniball.Clu4.Cry1.Seg1.Z:	227.76
Miniball.Clu4.Cry1.Seg1.Theta:	0.685935
Miniball.Clu4.Cry1.Seg1.Phi:	-1.99937
Miniball.Clu4.Cry1.Seg1.Ctr:	72
Miniball.Clu4.Cry1.Seg2.X:	-69.3713
Miniball.Clu4.Cry1.Seg2.Y:	-156.718
Miniball.Clu4.Cry1.Seg2.Z:	240.467
Miniball.Clu4.Cry1.Seg2.Theta:	0.619211
